timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T16:55:45,t5,half,12,1,1342,1100,0.000071,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1200,0.000047,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1300,0.000031,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1400,0.000022,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1500,0.000015,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1600,0.000011,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1700,0.000008,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1800,0.000006,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,1900,0.000005,1.000000
2026-07-18T16:55:45,t5,half,12,1,1342,2000,0.000003,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,0,1.994623,0.000000
2026-07-18T16:56:12,t5,half,12,1,1343,100,0.625947,0.947000
2026-07-18T16:56:12,t5,half,12,1,1343,200,0.028674,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,300,0.008253,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,400,0.003758,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,500,0.001973,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,600,0.001111,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,700,0.000653,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,800,0.000395,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,900,0.000244,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1000,0.000154,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1100,0.000099,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1200,0.000065,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1300,0.000044,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1400,0.000030,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1500,0.000021,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1600,0.000015,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1700,0.000011,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1800,0.000008,1.000000
2026-07-18T16:56:12,t5,half,12,1,1343,1900,0.000006,1.000000
